|text|span|label|ordinal
220|Еда была пресной и жирной.|еда|negative|0.0
221|Что еще лучше, так это то, что цены здесь очень доступные, а еда действительно вкусная.|цены|positive|0.0
222|Что еще лучше, так это то, что цены также очень доступные, а еда действительно вкусная.|еда|positive|0.0
223|Рыба свежая, но в разнообразии рыбы нет ничего необычного.|рыба|positive|0.0
224|Рыба свежая, но в разнообразии рыбы нет ничего необычного.|разнообразие рыбы|negative|0.0
225|Наше любимое блюдо - пицца с соусом песто, домашний салат и бутылка хорошего вина.|пицца с соусом песто|positive|0.0
226|Наше любимое блюдо - пицца с соусом песто, домашний салат и бутылка хорошего вина.|домашний салат|positive|0.0
227|Наше любимое блюдо - пицца с соусом песто, домашний салат и бутылка хорошего вина.|бутылка вина|positive|0.0
228|Наше любимое блюдо - пицца с соусом песто, домашний салат и бутылка хорошего вина.|еда|positive|0.0
229|А Круно, менеджер по приготовлению напитков, - лучший бармен, которого я когда-либо встречал.|бармен|positive|0.0
230|А Круно, менеджер по приготовлению напитков, - лучший бармен, которого я когда-либо встречал.|менеджер по приготовлению напитков|positive|0.0
231|Атмосфера и музыка в стиле фанк, которые мне нравятся.|Атмосфера|positive|0.0
232|Атмосфера и музыка в стиле фанк, которые мне нравятся.|музыка|positive|0.0
233|Еда, напитки и обслуживание, безусловно, одни из лучших в городе.|еда|positive|0.0
234|Еда, напитки и обслуживание здесь явно одни из лучших в городе.|напитки|positive|0.0
235|Еда, напитки и обслуживание здесь, несомненно, одни из лучших в городе.|обслуживание|positive|0.0
236|Я зашел туда ближе к вечеру, чтобы перекусить и поразмышлять со своей девушкой.|еда|neutral|0.0
237|Я зашел туда ближе к вечеру, чтобы перекусить и поразмышлять со своей девушкой.|отражение|neutral|0.0
238|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, чарующей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|атмосфера|positive|0.0
239|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, чарующей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|обслуживание|positive|0.0
240|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, чарующей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|продукты питания|positive|0.0
241|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, чарующей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|вкусы|positive|0.0
242|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, манящей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|negative|positive|0.0
243|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, манящей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|captain|positive|0.0
244|Я понимаю, что это за район и люди, и вам не обязательно приезжать сюда ради романтической, чарующей атмосферы или пятизвездочного обслуживания с сомелье и сложным лабиринтом официантов - вы приходите за аутентичными блюдами, вкусами и впечатлениями.|официанты|positive|0.0
245|В прошлый раз, когда я заходил сюда, официантка не вернулась после того, как приняла наш заказ.|официантка|negative|0.0
246|Попробуйте лосось тандури!|лосось тандури|positive|0.0
247|Когда вы едите в ресторане, атмосфера спасает, но за своим рабочим столом вы испытываете сильное разочарование.|атмосфера|positive|0.0
248|Несмотря на то, что помещение меньше, чем у большинства ресторанов, это лучший сервис, который вы найдете даже в самом большом ресторане.|количество мест|negative|0.0
249|Несмотря на то, что помещение меньше, чем у большинства ресторанов, это лучший сервис, который вы найдете даже в самом большом ресторане.|обслуживание|positive|0.0
250|Мне нравится атмосфера @ peep!|атмосфера|positive|0.0
251|Обслуживающий персонал был внимателен, а ее предложения по меню были точными.|обслуживание|positive|0.0
252|Обслуживание было внимательным, и ее предложения по меню были точными.|пункты меню|positive|0.0
253|Как-то вечером у нас был ужин из трех блюд за 30 долларов, и все было очень вкусно - если бы я мог дочиста вылизать тарелку, я бы это сделал.|ужин из трех блюд|positive|0.0
254|Даже после того, как его вытеснил знаменитый ресторан Ray's, Сэл снова поднялся на ноги, чтобы с улыбкой продолжать дело дяди своего отца, искренне любя свое сообщество, и давайте не будем забывать о великолепной пицце!|Пицца|positive|0.0
255|Обстановка романтичная, но еда ужасная, обслуживание жалкое, а Габриэлла лжет обо всем, что только может.|обстановка|positive|0.0
256|Обстановка романтичная, но еда ужасная, обслуживание жалкое, и Габриэлла лжет обо всем, что только может.|еда|negative|0.0
257|Обстановка романтичная, но еда ужасная, обслуживание жалкое, и Габриэлла лжет обо всем, что только может.|услуга|negative|0.0
258|Мы ели вареных раков, и, несмотря на то, что получилась каша, это было очень весело и к тому же довольно вкусно.|вареные раки|positive|0.0
259|Я возлагал на это заведение очень большие надежды и забронировал номер за пару месяцев вперед для особого случая.|бронирование|neutral|0.0
260|То, что подали к нашему столу, было подгорелым до неузнаваемости и волокнистым.|таблица|neutral|0.0
261|Я ела тайскую лапшу, но лапша была липкой.|тайскую лапшу|negative|0.0
262|Я ела Пад Тай, и лапша была липкой.|лапша|negative|0.0
263|"Вообще-то, я никогда не была в ""М"", но мне ее доставляли несколько раз."|доставляли|neutral|0.0
264|Среди всех новых ресторанов на 5-й авеню этот, безусловно, предлагает одно из лучших соотношений цены и качества.|соотношение цены и качества|positive|0.0
265|Честно говоря, если сравнить, что здесь можно заказать на обед, с McDs или многими другими сэндвич-магазинами в городе, то это ни с чем не сравнимо.|обед|positive|0.0
266|Хозяйка грубая до неприличия.|Хозяйка|negative|0.0
267|"Если вам не терпится отведать вкусную кухню Хару, особенно ""Хаус ролл"", но вы не можете долго ждать в очереди, отправляйтесь в сакэ-бар на другой стороне улицы!"|кухню|positive|0.0
268|"Если вам не терпится отведать вкусную кухню Хару, особенно ""Хаус Ролл"", но вы не можете долго ждать в очереди, отправляйтесь в сакэ-бар на другой стороне улицы!"|ждать в очереди|negative|0.0
269|Узкий коридор ведет в крошечное помещение, где есть три крошечных прилавка, выложенных белой плиткой, большой беспорядок (стопки бутылок, банок) и небольшой прилавок на 12-14 блюд.|коридор|negative|0.0
270|Узкий коридор ведет в крошечное помещение, где есть три крошечных прилавка, выложенных белой плиткой, большой беспорядок (стопки бутылок, банок) и небольшой прилавок на 12-14 блюд.|помещение|negative|0.0
271|Узкий коридор ведет в крошечное помещение, где есть три крошечных прилавка, выложенных белой плиткой, большой беспорядок (стопки бутылок, банок) и небольшой прилавок на 12-14 блюд.|прилавка|negative|0.0
272|Узкий коридор ведет в крошечное помещение, где есть три крошечных прилавка, выложенных белой плиткой, большой беспорядок (стопки бутылок, банок) и небольшой прилавок на 12-14 блюд.|прилавок|negative|1.0
273|Узкий коридор ведет в крошечное помещение, где есть три крошечных прилавка, выложенных белой плиткой, большой беспорядок (стопки бутылок, банок) и небольшой прилавок на 12-14 блюд.|блюд|neutral|0.0
274|Еда отличная.|еда|positive|0.0
275|Сочные стейки, приготовленные точно по вашей степени прожарки, в сопровождении салатов и гарниров, которые не выглядят как лиственный road kill.|стейки|positive|0.0
276|Сочные стейки, приготовленные точно по вашей степени прожарки, в сопровождении салатов и гарниров, которые не выглядят как лиственный road kill.|салатов|positive|0.0
277|Сочные стейки, приготовленные точно по вашей степени прожарки, в сопровождении салатов и гарниров, которые не выглядят как лиственный road kill.|гарниров|positive|0.0
278|Обед включал соленые огурцы и капустный салат без дополнительной платы.|Обед|positive|0.0
279|Обед включал соленые огурцы и капустный салат без дополнительной платы.|соленые огурцы и капустный салат|neutral|0.0
280|Приличное вино по разумным ценам.|вино|positive|0.0
281|Приличное вино по разумным ценам.|цены|positive|0.0
282|Все удобно доставляется прямо к двери.|доставка|positive|0.0
283|даже вино бокалами было хорошим.|вино бокалами|positive|0.0
284|лучше бы попробовал Terrace in the Sky или Water Club за такую цену|цена|negative|0.0
285|Это блюдо мое любимое, и я всегда заказываю его, когда прихожу сюда, и никогда не устаю от него.|блюдо|positive|0.0
286|Я также заказал Change Mojito, который был просто потрясающим.|Change Mojito|positive|0.0
287|Нормальное обслуживание.|обслуживание|neutral|0.0
288|Единственное, что прекраснее еды (которая исключительна), это обслуживание.|еда|positive|0.0
289|Единственное, что прекраснее еды (которая исключительна), это обслуживание.|обслуживание|positive|0.0
290|Еда была просто ужасной, даже ОТВРАТИТЕЛЬНОЙ.|еда|negative|0.0
291|Бульон для удона был из соевого соуса и воды.|бульон для удона|negative|0.0
292|Бульон для удона был из соевого соуса и воды.|соевый соус|neutral|0.0
293|Бульон для удона был из соевого соуса и воды.|вода|neutral|0.0
294|Антипаста была превосходна, особенно кальмары, как и сытные основные паста-блюда.|антипаста|positive|0.0
295|Антипаста была превосходна, особенно кальмары, как и сытные основные паста-блюда.|кальмары|positive|0.0
296|Антипаста была превосходна, особенно кальмары, как и сытные основные паста-блюда.|сытные основные паста-блюда|positive|0.0
297|Официантка предложила бокалы вина, которые отлично сочетались с едой.|официантка|positive|0.0
298|Официантка предложила бокалы вина, которые отлично сочетались с едой.|еда|neutral|0.0
299|Официантка предложила бокалы вина, которые отлично сочетались с едой.|бокалы вина|positive|0.0
300|"Они могут быть строгими у стойки, когда вы делаете заказ, но их еда говорит ""я люблю тебя""."|еда|positive|0.0
301|"Они могут быть строгими у стойки, когда вы делаете заказ, но их еда говорит ""я люблю тебя""."|стойка|negative|0.0
302|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|суши|positive|0.0
303|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|севиче-микс (специальное блюдо)|positive|0.0
304|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|крабовые пельмени|positive|0.0
305|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|ассорти сашими|positive|0.0
306|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|суши|positive|1.0
307|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|роллы|positive|0.0
308|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|саке|positive|0.0
309|Мы очень разборчивы в суши, и нам понравился каждый выбор: севиче-микс (специальное блюдо), крабовые пельмени, ассорти сашими, суши и роллы, два вида саке и банановая темпура.|банановая темпура|positive|0.0
310|Попробуйте их простую пиццу со свежим чесноком или баклажанами.|простая пицца|positive|0.0
311|Попробуйте их простую пиццу со свежим чесноком или баклажанами.|чеснок|positive|0.0
312|Попробуйте их простую пиццу со свежим чесноком или баклажанами.|баклажаны|positive|0.0
313|Ладно, официанты немного растеряны, но их более чем достаточно для количества посетителей — это нормально, просто нужно немного постараться, чтобы привлечь их внимание.|официанты|negative|0.0
314|Ладно, официанты немного растеряны, но их более чем достаточно для количества посетителей — это нормально, просто нужно немного постараться, чтобы привлечь их внимание.|официанты|conflict|1.0
315|Удачи в получении столика.|получение столика|negative|0.0
316|Обслуживание ужасное.|обслуживание|negative|0.0
317|Меню на вынос говорит следить за расширенным меню с большим количеством итальянских блюд, я не могу дождаться!|меню на вынос|positive|0.0
318|Меню на вынос говорит следить за расширенным меню с большим количеством итальянских блюд, я не могу дождаться!|меню|positive|1.0
319|Меню на вынос говорит следить за расширенным меню с большим количеством итальянских блюд, я не могу дождаться!|итальянские блюда|positive|0.0
320|Я не самый опытный человек, когда дело касается тайской кухни, но мой друг, который привел меня туда, таков.|тайская кухня|neutral|0.0
321|"Независимо от того, есть ли перед вами два человека или двести, хозяйка примет ваше имя и скажет: ""Пять минут""."|хозяйка|positive|0.0
322|Пицца, однако, хорошая.|пицца|positive|0.0
323|Бутылки вина дешевые и хорошие.|бутылки вина|positive|0.0
324|У них более 100 различных сортов пива для гостей, что очень обрадовало моего мужа, а еда была восхитительной. Если я должна порекомендовать блюдо, то это тыквенные тортеллини.|пиво|positive|0.0
325|У них более 100 различных сортов пива для гостей, что очень обрадовало моего мужа, а еда была восхитительной. Если я должна порекомендовать блюдо, то это тыквенные тортеллини.|еда|positive|0.0
326|У них более 100 различных сортов пива для гостей, что очень обрадовало моего мужа, а еда была восхитительной. Если я должна порекомендовать блюдо, то это тыквенные тортеллини.|тыквенные тортеллини|positive|0.0
327|У них более 100 различных сортов пива для гостей, что очень обрадовало моего мужа, а еда была восхитительной. Если я должна порекомендовать блюдо, то это тыквенные тортеллини.|блюдо|positive|0.0
328|Нам не принесли специальное предложение на ужин, пока мы не попросили.|специальное предложение на ужин|negative|0.0
329|Вы должны попробовать лазанью с крабовым мясом, которая просто потрясающая, и шоколадный хлебный пудинг на десерт.|лазанья с крабовым мясом|positive|0.0
330|Вы должны попробовать лазанью с крабовым мясом, которая просто потрясающая, и шоколадный хлебный пудинг на десерт.|шоколадный хлебный пудинг|positive|0.0
331|Вы должны попробовать лазанью с крабовым мясом, которая просто потрясающая, и шоколадный хлебный пудинг на десерт.|десерт|positive|0.0
332|Совет: оставьте место для пасты и никогда не уходите, не попробовав тирамису.|паста|positive|0.0
333|Совет: оставьте место для пасты и никогда не уходите, не попробовав тирамису.|тирамису|positive|0.0
334|Очень хорошее обслуживание и очень хорошие цены.|обслуживание|positive|0.0
335|Очень хорошее обслуживание и очень хорошие цены.|цены|positive|0.0
336|Я недавно ходил в этот ресторан с коллегами на обед и прекрасно провел время.|обед|neutral|0.0
337|Обслуживание было безупречным и ненавязчивым — персонал знает, что они здесь делают: знают свое меню, подают вашу еду и заботятся о ваших потребностях.|обслуживание|positive|0.0
338|Обслуживание было безупречным и ненавязчивым — персонал знает, что они здесь делают: знают свое меню, подают вашу еду и заботятся о ваших потребностях.|персонал|positive|0.0
339|Обслуживание было безупречным и ненавязчивым — персонал знает, что они здесь делают: знают свое меню, подают вашу еду и заботятся о ваших потребностях.|меню|neutral|0.0
340|Обслуживание было безупречным и ненавязчивым — персонал знает, что они здесь делают: знают свое меню, подают вашу еду и заботятся о ваших потребностях.|еда|neutral|0.0
341|Ess-A-Bagel (около Sty-town или в центре) — безусловно, лучший бейгл в Нью-Йорке.|бейгл|positive|0.0
342|Наша еда тоже была отличной!|еда|positive|0.0
343|Самое раздражающее, однако, это то, что официанты, кажется, обучены выжимать деньги.|официанты|negative|0.0
344|Возьмите еду с собой, найдите скамейку и расслабьтесь с тарелкой пельменей.|еда|neutral|0.0
345|Возьмите еду с собой, найдите скамейку и расслабьтесь с тарелкой пельменей.|тарелка пельменей|positive|0.0
346|Попробуйте филе-миньон, это самая нежная часть, которую я когда-либо пробовал.|филе-миньон|positive|0.0
347|Мы все еще сидели у бара, потягивая сангрию, но когда отвернулись, $2 исчезли, и люди рядом сказали, что бармен забрал их.|сангрия|neutral|0.0
348|Мы все еще сидели у бара, потягивая сангрию, но когда отвернулись, $2 исчезли, и люди рядом сказали, что бармен забрал их.|бар|neutral|0.0
349|Мы все еще сидели у бара, потягивая сангрию, но когда отвернулись, $2 исчезли, и люди рядом сказали, что бармен забрал их.|бар|neutral|1.0
350|Мы все еще сидели у бара, потягивая сангрию, но когда отвернулись, $2 исчезли, и люди рядом сказали, что бармен забрал их.|бармен|negative|0.0
351|Меню саке нельзя упускать из виду!|меню саке|positive|0.0
352|Напитки потрясающие и со скидкой 50% до 20:00.|напитки|positive|0.0
353|Я возвращался в Nha Trang буквально сотни раз ради говяжьих кубиков — они настолько хороши.|говяжьи кубики|positive|0.0
354|Обслуживание, выбор вина, атмосфера — все исключительно и заслуживает признания.|обслуживание|positive|0.0
355|Обслуживание, выбор вина, атмосфера — все исключительно и заслуживает признания.|выбор вина|positive|0.0
356|Обслуживание, выбор вина, атмосфера — все исключительно и заслуживает признания.|атмосфера|positive|0.0
357|Нас быстро посадили, так как у нас был резерв, однако после этого обслуживание было медленным.|резерв|positive|0.0
358|Нас быстро посадили, так как у нас был резерв, однако после этого обслуживание было медленным.|обслуживание|negative|0.0
359|Это действительно и обслуживание — оно хорошее, и официанты дружелюбны.|обслуживание|positive|0.0
360|Это действительно и обслуживание — оно хорошее, и официанты дружелюбны.|официанты|positive|0.0
361|Еда была довольно хорошей, но немного безвкусной, и порции очень маленькие, включая десерт.|еда|conflict|0.0
362|Еда была довольно хорошей, но немного безвкусной, и порции очень маленькие, включая десерт.|десерт|negative|0.0
363|Еда была довольно хорошей, но немного безвкусной, и порции очень маленькие, включая десерт.|порции|negative|0.0
364|Он расположен далеко от маленькой улицы, на которой находится, и шума дороги не слышно.|шум дороги|positive|0.0
365|Прожил в Шанхае большую часть жизни и считаю, что еда сравнима с флагманским рестораном Green Bo там.|еда|positive|0.0
366|Я очень рекомендую Cafe St. Bart's за их еду, атмосферу и прекрасное обслуживание.|еда|positive|0.0
367|Я очень рекомендую Cafe St. Bart's за их еду, атмосферу и прекрасное обслуживание.|атмосфера|positive|0.0
368|Я очень рекомендую Cafe St. Bart's за их еду, атмосферу и прекрасное обслуживание.|обслуживание|positive|0.0
369|Это хороший ресторан, если вы ищете место для проведения интимного делового ужина.|деловой ужин|neutral|0.0
370|Все студенты NYU любят это место, поэтому здесь веселая молодая атмосфера.|атмосфера|positive|0.0
371|Еда здесь достойна своего названия (кантонская кухня...).|еда|positive|0.0
372|Еда здесь достойна своего названия (кантонская кухня...).|кантонская кухня|positive|0.0
373|Но ничего выдающегося в готовке нет.|готовка|neutral|0.0
374|Joya раньше была крутым местом с приличной едой и яркой — если не расслабляющей — атмосферой.|еда|positive|0.0
375|Joya раньше была крутым местом с приличной едой и яркой — если не расслабляющей — атмосферой.|атмосфера|positive|0.0
376|Меню Prix Fixe стоит каждого цента, и вы получаете более чем достаточно (и по количеству, и по качеству).|меню Prix Fixe|positive|0.0
377|Меню Prix Fixe стоит каждого цента, и вы получаете более чем достаточно (и по количеству, и по качеству).|количество|positive|0.0
378|Меню Prix Fixe стоит каждого цента, и вы получаете более чем достаточно (и по количеству, и по качеству).|качество|positive|0.0
379|Я был здесь 3 раза на обед, и это одно из моих любимых мест в городе.|обед|neutral|0.0
380|Я заказал их яйца Бенедикт на бранч, которые были худшими в моей жизни. Я попытался полностью убрать голландский соус, вот насколько они были неудачными.|яйца Бенедикт|negative|0.0
381|Я заказал их яйца Бенедикт на бранч, которые были худшими в моей жизни. Я попытался полностью убрать голландский соус, вот насколько они были неудачными.|голландский соус|negative|0.0
382|Я заказал их яйца Бенедикт на бранч, которые были худшими в моей жизни. Я попытался полностью убрать голландский соус, вот насколько они были неудачными.|бранч|neutral|0.0
383|Я работаю неподалеку, и у них ЛУЧШАЯ овсянка в районе — не упакованная и не быстрого приготовления.|овсянка|positive|0.0
384|Жаль, что еда не была того же уровня.|еда|negative|0.0
385|Меню выглядело хорошо, за исключением чилийского морского окуня, но официант не предложил специальные блюда, которые были написаны на доске снаружи.|меню|positive|0.0
386|Меню выглядело хорошо, за исключением чилийского морского окуня, но официант не предложил специальные блюда, которые были написаны на доске снаружи.|чилийский морской окунь|negative|0.0
387|Меню выглядело хорошо, за исключением чилийского морского окуня, но официант не предложил специальные блюда, которые были написаны на доске снаружи.|официант|negative|0.0
388|Меню выглядело хорошо, за исключением чилийского морского окуня, но официант не предложил специальные блюда, которые были написаны на доске снаружи.|специальные блюда|neutral|0.0
389|Еда была действительно хорошей, я заказал луковый суп, и он был одним из лучших.|еда|positive|0.0
390|Еда была действительно хорошей, я заказал луковый суп, и он был одним из лучших.|луковый суп|positive|0.0
391|В целом, солидный ресторан, и менее $40 с человека (включая вино) — хорошая сделка.|вино|neutral|0.0
392|Поскольку это буквально дыра в стене, сначала это немного пугает, но вы быстро привыкаете, как только дружелюбный персонал вас приветствует — не стесняйтесь спрашивать, что заказать.|персонал|positive|0.0
393|Основываясь на отзывах об ужине, это место, которое я бы reconsidered revisiting для этого, но определенно не для дим сама снова.|дим сам|negative|0.0
394|Основываясь на отзывах об ужине, это место, которое я бы reconsidered revisiting для этого, но определенно не для дим сама снова.|ужин|positive|0.0
395|Дополнительные $2 за превращение обычного ролла в inside-out ролл, но ролл увеличивается более чем втрое, и не только за счет риса.|ролл|negative|0.0
396|Дополнительные $2 за превращение обычного ролла в inside-out ролл, но ролл увеличивается более чем втрое, и не только за счет риса.|ролл|negative|1.0
397|Дополнительные $2 за превращение обычного ролла в inside-out ролл, но ролл увеличивается более чем втрое, и не только за счет риса.|ролл|negative|2.0
398|Дополнительные $2 за превращение обычного ролла в inside-out ролл, но ролл увеличивается более чем втрое, и не только за счет риса.|рис|neutral|0.0
399|Когда он наконец подошел, он не смог сделать джин с тоником — не нашел тоник.|джин с тоником|neutral|0.0
400|Когда он наконец подошел, он не смог сделать джин с тоником — не нашел тоник.|тоник|neutral|1.0
453|Я заказал блюдо с лососем, и хотя оно было нормальным, за такую цену я ожидал больше вкуса.|блюдо с лососем|conflict|0.0
465|Мы с женой всегда наслаждаемся молодым, не всегда хорошо обученным, но дружелюбным персоналом, у каждого из которых есть своя история.|персонал|conflict|0.0
471|Хотя меню не особенно инновационное, все, что я пробовал, было хорошо приготовлено и вкусно.|меню|conflict|0.0
492|Остальные блюда дим сама, хоть и дорогие по меркам Чайнатауна, того стоят.|дим сам|conflict|0.0
523|Была небольшая очередь, но короче, чем я ожидал.|очередь|conflict|0.0
524|Лобстер-сэндвич стоит $24, и хотя он был хорош, он не оправдывает такую цену.|лобстер-сэндвич|conflict|0.0
531|Небольшое место, но уютное и милое.|место|conflict|0.0
556|Музыка иногда становится слишком громкой, но это только заставило меня придвинуться ближе к моей прекрасной жене, и я почувствовал аромат кориандра.|музыка|conflict|0.0
593|Итальянская еда здесь вкусная (что удивительно для Верхнего Ист-Сайда), а обслуживание превращается из кошмара в внимательное — напоминает мне NY Yankees конца 90-х: как бы плохо ни выглядело, ты знал, что вот-вот начнется ралли...|обслуживание|conflict|0.0
608|Атмосфера шумная, и официанты буквально бегают, делая все возможное.|официанты|conflict|0.0
654|В первый раз суши были потрясающими, во второй — немного пресными.|суши|conflict|0.0
793|Мой муж сказал, что мог бы съесть еще несколько порций, мне хватило, и он даже воскликнул, что картошка фри была лучшей из тех, что он пробовал.|порция|conflict|0.0
828|Да, цены высокие, но я считаю, что оно того стоит.|цены|conflict|0.0
864|Обслуживание не совсем на пять звезд, но это не критично.|обслуживание|conflict|0.0
912|Однако любые претензии к счету компенсировались возможностью наливать ликеры самостоятельно, что было любезностью заведения...|счет|conflict|0.0
914|Обслуживание за столиком могло бы быть более внимательным, но, как человеку, работающему в сфере услуг, мне было понятно, что они заняты.|обслуживание за столиком|conflict|0.0
933|Вы можете получить отличную еду в большинстве индийских ресторанов на Лексингтон-авеню за стоимость одного из этих изысканных блюд.|стоимость|conflict|0.0
953|Сайт и рейтинги создают впечатление, что это место прекрасно, но на самом деле оно разочаровало.|место|conflict|0.0
1040|Треска на гриле была восхитительно сочной — как будто приготовлена на пару, — но потрясающая текстура была испорчена странно пресной приправой. Специи могли бы перебить вкус, но травяная смесь или соус значительно улучшили бы блюдо.|текстура|conflict|0.0
1323|Мы с женой бываем в Нью-Йорке годами и никогда не пропускаем Roxy. Еда дорогая, но это же Нью-Йорк!|еда|conflict|0.0
